"RT","Avai","Thr","Late","Place"
"2177.7","20.3","19.6","1","0"
"239.3","103","41.4","6","0"
"1022.9","49.4","17.6","1","0"
"1197.7","31.5","3","651","1"
"2813","82.3","1.7","867","2"
"737.5","21.2","9.6","588","3"
"2005.1","44.4","12.8","45","3"
"171.6","93","6.6","939","2"
"98.25","90","1.7","3","0"
"303.1","34","10.4","815","1"
"281","83","19.4","792","2"
"604.5","29.2","31.4","523","1"
"589.1","36","20.4","9","0"
"1314.6","15.2","1.6","7","0"
"3571.9","70.3","1","17","3"
"2656.9","17.4","15.7","4","0"
"305.4","89","1.4","2","0"
"950.6","31.4","11.8","595","1"
"1510.2","52.7","6","558","2"
"1344.6","72","0.6","6","0"
"3753.2","74.4","18.7","1","0"
"76","98","23.4","183","3"
"1719","26.9","30.3","626","2"
"403","23.6","30.4","35","3"
"3468.7","13.3","17.5","416","3"
"985","37.7","10.5","410","3"
"726.6","58","8.9","94","3"
"1546.7","61","17.2","8","0"
"3834.9","36.8","3.9","563","1"
"1675","46.8","3.2","877","1"
"3252.1","92.2","30","576","2"
"221.8","99","15.6","727","1"
"2050.6","62.4","19.5","631","2"
"568","8.6","13.2","778","1"
"3023.3","37.7","33.3","835","1"
"69.71","89","3.5","845","1"
"1152.4","12","26.8","6","0"
"3731.1","100.1","28.5","680","3"
"2115.6","10.4","35.9","9","0"
"1208.8","11.8","18.5","6","0"
"3548.8","64","33","982","2"
"1638.1","24.8","9.3","669","1"
"2621.6","66.1","20.8","645","3"
"535","78","0.2","371","3"
"2740.8","64.6","38.9","523","2"
"891.8","56.1","5.5","969","2"
"1843.4","41.1","1","1","0"
"1614.67","63","3.7","845","2"
"352.5","86","4.5","8","0"
"4123.2","81.2","31.8","972","1"
"3709.7","43.5","20.3","3","0"
"924.6","12.9","10.9","198","3"
"4319.6","30.8","10.9","795","1"
"71.54","18","4.3","97","3"
"3672","65.3","15.8","5","0"
"2759.3","26.5","24.4","506","1"
"58","32.8","2.2","384","3"
"4685.7","39.8","32.3","7","0"
"178.4","87","9.7","8","0"
"3271.5","75.1","22.7","5","0"
"4688.2","32.6","29.9","825","1"
"220.8","90","14.6","136","3"
"367.4","85","4.4","318","3"
"3993.3","35.2","0.6","802","2"
"1898.5","47.4","12.4","620","2"
"115","86","8.7","377","3"
"970.4","38.6","26.1","1","0"
"2705.8","8.3","15","413","3"
"3376.2","6.8","22.3","291","3"
"266.33","85","1.1","41","3"
"2555.6","32.5","24","730","2"
"2767.1","8.2","1.9","801","2"
"1628.4","47.8","26.1","50","3"
"134","83","26.8","821","2"
"703.25","92","3.6","261","3"
"2123.4","59.7","29.2","6","0"
"2198.7","63.8","14","535","1"
"50.75","56","8.6","611","3"
"4499.2","23.9","26.5","841","2"
"1394","33.3","24.2","765","1"
"1342.1","73.7","21.8","585","1"
"1653.3","105.3","25.1","5","0"
"485","54.9","15.5","948","1"
"1950.6","50.6","21.5","9","0"
"1950.9","27.9","28.1","956","1"
"3538.8","57","9.2","343","3"
"3474.2","11.2","29.3","783","1"
"1267.9","90.9","1.9","9","0"
"1870.2","44.3","5.7","606","3"
"2338.5","46","32","926","2"
"720.5","71","9.3","713","2"
"299.83","85","2.2","128","3"
"485.67","93","7.8","799","1"
"3516.9","68.2","30.8","338","3"
"2327.7","6.3","7.6","459","3"
"3002","17.5","5.8","633","3"
"401","51.9","27.8","704","1"
"184.4","94","2","808","1"
"1635.5","16.4","29.7","538","2"
"2298.1","69.6","8.5","835","2"
"467.2","17.7","37.1","4","0"
"500","97","10.1","925","1"
"3202.2","69.5","9.5","2","0"
"640.4","27.1","27.9","533","1"
"76.4","53.1","18.6","992","1"
"2498.2","11","2.3","936","1"
"118","92","27.4","898","1"
"270.2","41.9","34.5","566","1"
"4258.9","28.8","27.8","921","2"
"411.8","65.8","25.2","986","1"
"839.3","90","15.7","898","1"
"329","92","25.6","645","1"
"104","90","3.4","555","1"
"389.9","41.4","31.1","620","3"
"1508.7","28","42.3","861","2"
"1723.8","27.1","28.6","9","0"
"765.5","99","4.4","6","0"
"281","90","10.2","9","0"
"3203.5","71.3","6.3","9","0"
"1678.3","33.6","16.2","885","2"
"2287.2","7.9","44.6","754","1"
"3158.8","18.6","13.8","695","2"
"3501.1","55.6","34.1","635","1"
"3782.1","100.3","0.3","627","2"
"87.7","23.3","5.7","440","3"
"2688.9","34.1","46.4","795","2"
"269.09","85","3.9","15","3"
"1610.9","28.4","31.7","4","0"
"262.8","85","2.7","4","0"
"3977.2","53.2","9.4","865","1"
"3547.1","91.4","45.9","417","3"
"2448.2","54.7","5.2","1","0"
"276","88","13.5","665","2"
"364.1","55.4","18.2","545","2"
"124.33","96","7.7","3","0"
"3027.9","55","34.1","651","2"
"3719.5","73.2","17.3","509","2"
"2884","63","10.4","535","2"
"1702.1","69.9","4","4","0"
"352","98","21.5","906","1"
"2900.9","36.2","2.1","574","1"
"299","90","14.9","189","3"
"1640.3","15","8.9","314","3"
"1193.3","32.5","2.6","614","2"
"244.2","85","2.2","884","1"
"2859.2","44.2","31.5","6","0"
"620.5","96","8.7","516","2"
"2462.2","88.4","27.9","69","3"
"773.2","59.2","40.6","978","2"
"1806.8","8.1","15.5","120","3"
"330","83","15.6","137","3"
"203","89","0.8","338","3"
"2058.5","19.5","19.7","3","0"
"213.82","59","8.3","4","0"
"2562.7","93.9","41.6","680","3"
"4567.2","33.7","34.4","675","3"
"83","87","15.2","524","2"
"1669","12.8","4.9","941","2"
"2265.3","29.3","36.2","543","1"
"704.1","55.5","35.5","647","3"
"3414.2","47.1","8.6","622","2"
"1126.5","42.4","19.4","536","2"
"2910.6","82.5","32.9","589","2"
"226.58","90","7.2","433","3"
"3685.1","17","20.5","708","2"
"2615.7","16","19.2","5","0"
"114","86","17.9","555","2"
"1257.6","33.4","33.9","764","1"
"2923.7","42","26.4","268","3"
"3591.1","49.2","39.6","677","2"
"3076.9","79.8","17.6","556","2"
"538","97","15.8","445","3"
"1134.2","15.5","23.5","736","2"
"3346.1","85","13.4","736","2"
"4030.3","92.9","10.7","842","2"
"2348.8","79.5","25.5","603","1"
"3679","38.6","25.2","906","1"
"339","87","11.7","866","1"
"2221.7","35.6","34.5","4","0"
"2337.4","68.2","21.5","756","1"
"64.6","54.3","0.1","690","2"
"1212.9","59.1","13.2","547","1"
"139.9","13.5","30.2","2","0"
"2738.3","84.4","14.1","404","3"
"1255.4","16.4","29","17","3"
"3520.5","90.2","30.4","876","1"
"104.4","33.7","6.8","135","3"
"2314.6","49.2","17.4","7","0"
"2348.5","10.7","4.4","430","3"
"3458.4","54.5","23.5","506","2"
"3494.5","10.1","4.7","1","0"
"3219.2","91.6","22.4","806","1"
"3369.3","56.5","7.4","7","0"
"3612.5","11.5","21.1","600","3"
"2451.7","7.9","20.7","3","0"
"3298.1","15.2","15.6","911","1"
"1372","45.1","6.5","710","2"
"5152.5","67.7","18.2","729","1"
"3465.8","83.2","5.5","499","3"
"151.22","93","13.6","3","0"
"2912","9.9","27","992","2"
"2148.4","39.3","32.1","27","3"
"943.5","77","4.4","100","3"
"611.1","30.3","12.3","807","1"
"2206.6","16.5","23.2","936","2"
"314","83","14.3","840","1"
"3686.3","47","30.4","4","0"
"1918.4","51","3","872","2"
"341.4","86","1.9","543","2"
"4892.9","59.3","17.5","149","3"
"513.5","27","3.8","653","2"
"2068.3","48.6","4.7","933","1"
"1946.9","77","16.9","646","3"
"205.12","100","12.3","4","0"
"227.8","100","14.6","640","2"
"198.8","99","1.1","704","1"
"275.8","100","1.9","5","0"
"126.25","100","3.6","873","2"
"254.4","98","1.3","839","1"
"279.5","58.2","23.6","514","2"
"2479.1","75.9","32.4","954","1"
"4369","96.6","16.1","454","3"
"1442.86","87","2.9","541","1"
"4470.6","41.3","14","430","3"
"1087.6","17.5","0.4","3","0"
"2324.4","6.4","11.4","552","1"
"4142.1","52.8","32.4","977","2"
"389","84","1","868","1"
"1918.5","29.6","0.3","7","0"
"103.4","66.4","41.6","383","3"
"2554.8","81.2","7.8","380","3"
"1715.5","36.1","3","5","0"
"251.07","56","5.2","681","2"
"2957","8.4","29.1","320","3"
"736.5","86","9.2","709","1"
"199.25","92","8.2","7","0"
"28.2","41.5","24.2","368","3"
"2137.9","95.2","19.6","860","2"
"1693.7","67.8","24.9","950","2"
"317","95","23.8","643","1"
"2822","81.9","3.8","954","2"
"217.8","88","1.5","791","2"
"1949.2","85.5","37.8","2","0"
"283.1","16.6","31.9","546","1"
"596.9","92.8","2.6","691","3"
"1673.7","36.6","26.6","597","3"
"1997.6","46.2","7.5","2","0"
"3431.4","10.6","1.1","2","0"
"2946.4","26.9","23.1","642","1"
"3385.3","40.9","26.3","3","0"
"4391.6","51.4","24","565","2"
"2456.2","28.5","10.3","544","1"
"689.4","48.2","7.8","972","2"
"3916.5","78.9","12.9","764","2"
"2913","40.5","28.2","625","1"
"1839.3","81.9","25.7","2","0"
"266.74","85","4.4","562","1"
"87.8","51.9","42.5","907","1"
"138.06","100","11","694","2"
"215","98","1.6","635","2"
"599","85","10.3","697","3"
"3664.3","19.1","18.9","645","3"
"2821","40.9","25.6","3","0"
"2988.1","69.5","42.7","27","3"
"1939","99","6.9","660","2"
"2059.8","30.5","12.2","724","2"
"103.25","97","1.2","780","2"
"206.3","62.7","1.6","992","2"
"4244.4","20.7","25.3","958","2"
"786","49.5","41","4","0"
"2801.56","96","2","857","1"
"221.48","90","10.9","945","1"
"334.2","69.3","6.8","273","3"
"2845","33.1","17.6","6","0"
"3880.7","39.6","37.5","637","3"
"2278.4","74.8","5.5","281","3"
"2222.8","21.3","17","599","3"
"4162.6","13.1","36.3","974","2"
"102.5","89","3.1","6","0"
"316.5","72","15.9","600","1"
"2629.8","84.2","23.8","114","3"
"443.56","94","6.6","41","3"
"2473.8","41.9","1.7","631","3"
"1207.9","40.6","41","8","0"
"707.7","25.8","38.5","453","3"
"504.6","100","1.9","1","0"
"1114.5","36.9","44.5","192","3"
"3438.3","60","10.6","334","3"
"4266.9","59.6","33.4","755","2"
"3260.9","75.3","7.2","1","0"
"4322.2","93","6","3","0"
"2785.1","59.2","13.3","336","3"
"142","96","29.3","677","3"
"1048.4","72.7","32.7","3","0"
"1256.5","31.8","14.3","3","0"
"3917.7","83.9","4.6","523","2"
"2152.2","56.3","14","918","2"
"435.33","21","4.2","956","2"
"473.67","63","7.9","4","0"
"2967.9","58.6","29.2","605","2"
"1798.7","8.9","12.7","751","1"
"1473.7","76.2","38.6","447","3"
"3570.3","57.7","17.2","419","3"
"659.7","27.7","17.3","8","0"
"2995","56.5","3.7","308","3"
"2260.8","28.5","37.1","7","0"
"3174.4","47.7","14.7","985","1"
"526","77.9","26.4","655","1"
"3946.7","7.9","30.9","917","1"
"292","86","3.8","536","2"
"4391.4","66.6","19.8","565","2"
"3986.3","14","32.6","952","2"
"1252.2","37.7","21.1","547","1"
"171","67","8","668","2"
"419.6","92","10.8","6","0"
"152.07","95","12.8","98","3"
"2452","22.4","22.8","150","3"
"163","91","33.2","657","2"
"311.57","63","6.1","854","2"
"3612.5","35.4","22.1","557","2"
"1828.8","61.2","2.5","820","2"
"4549.5","50.3","18.5","761","2"
"1792.8","38.6","20.8","843","1"
"65.07","88","16.7","534","2"
"4901.7","62.6","29.7","4","0"
"4392.5","7.4","30.4","290","3"
"3187.2","102","38.3","591","2"
"2570","65.1","2.7","653","1"
"3655.5","81.7","25.7","282","3"
"903.9","68.5","26.1","830","1"
"429.5","66.7","24.7","131","3"
"1696.5","72.2","26.2","313","3"
"3138.3","43.3","12.4","362","3"
"2293.1","39.3","38.4","78","3"
"2879","11","8.8","648","3"
"4190.9","27","1.4","996","2"
"73.5","46.2","27.1","639","2"
"737.2","7.8","19.2","2","0"
"2038.1","19.7","32","860","1"
"163","96","16.2","209","3"
"3144.1","64.6","25","297","3"
"163","85","1.8","641","1"
"3959.9","27.3","17.2","553","3"
"4195.5","39.8","3.4","924","2"
"3126.7","29.1","21.2","713","1"
"205.33","90","3.5","225","3"
"4568","6.5","8","891","1"
"3217.7","58.3","1.9","382","3"
"257.2","87","1.7","109","3"
"4976.9","42.2","35.6","501","1"
"847.4","71.6","8.9","6","0"
"1510.2","41.9","25.3","916","2"
"2524.7","21.6","1.9","100","3"
"1204.5","6.3","3.3","533","1"
"4624.7","60.5","33.7","8","0"
"247.38","28","5.9","1","0"
"718.1","8.7","22.6","4","0"
"65","67","5.6","1","0"
"1149.7","81.7","25.3","670","2"
"4109.4","65","18.7","561","1"
"2187.5","97","0.9","95","3"
"2156.1","101","16.6","5","0"
"97.6","67.6","8.1","973","2"
"82.7","41.3","2.1","820","1"
"1905.1","46.6","14.3","174","3"
"3307.5","42.8","17.1","572","1"
"1323.1","88.3","33.7","371","3"
"2939.4","66.9","29","633","2"
"1521","23.5","10.4","802","1"
"3212.4","34.4","7.5","460","3"
"3092.4","55.9","11","3","0"
"317.8","90","1.3","2","0"
"930.5","16","21.3","670","2"
"3411.7","53.3","2","902","1"
"3256","20.6","23.3","4","0"
"311.25","56","7","639","2"
"4355.1","84.4","29.6","710","2"
"2262.33","63","2.9","52","3"
"799.1","32.2","10.5","871","1"
"2069.3","19.8","20.7","704","2"
"88.8","51.2","14","57","3"
"590.1","8.8","13.6","432","3"
"1771.8","42.5","21.2","739","2"
"4307.1","15.7","9.3","388","3"
"2951.5","18.2","16.1","958","1"
"2735.6","16.7","4","1","0"
"3241.2","67.3","18","264","3"
"3998.5","7.8","32.8","472","3"
"3535.7","35.3","26.6","2","0"
"3396.2","77.4","25.7","739","2"
"2197.9","45.2","7.7","300","3"
"3335.4","25.2","24","230","3"
"873.1","38.4","32.1","610","1"
"551.79","80","1.8","2","0"
"345","95","2.9","6","0"
"38.7","10.6","13.6","844","1"
"3626.9","26.2","28.5","918","2"
"2668","17.3","25.3","7","0"
"217.4","87","15.1","634","1"
"3910.8","39","39.2","159","3"
"854","96","14.7","951","1"
"2107","16.1","25.2","224","3"
"1012.9","37.3","25.2","947","1"
"749.1","7.8","7","140","3"
"3324.2","27.1","12.4","37","3"
"3798","62.9","36.2","707","2"
"737","39.4","9","3","0"
"1201","83","12","360","3"
"996","83","14","585","1"
"3050.9","65.6","34.2","847","2"
"154","83","23.5","3","0"
"678.1","11.8","28.1","193","3"
"205.5","27.3","38.5","369","3"
"2960.1","10","9","617","2"
"67","86","41","459","3"
"255","87","1.2","710","2"
"853.6","88","6.1","583","2"
"536.25","56","7.1","957","1"
"2812.9","20.7","30.2","611","1"
"2222.7","10.8","22.7","950","1"
"3471.5","28","7.7","9","0"
"1844.2","63.4","9.1","575","3"
"2793.2","38.5","31.4","591","1"
"111.1","35.7","0.4","501","2"
"216","93","7.5","713","2"
"4570.5","23.1","29.7","8","0"
"4157.5","92.2","13.1","9","0"
"4279.7","57.2","0.9","827","1"
"333.7","20.1","28.8","96","3"
"2312.7","27.5","4.8","4","0"
"128.6","89","1.8","7","0"
"1413.6","59","30.4","118","3"
"1540.9","61.3","14.7","606","2"
"2876.2","15.2","40.4","329","3"
"3846","68.4","7","801","1"
"131.5","75.3","16.7","603","2"
"2817.5","24","5.2","293","3"
"2266.9","42.8","21.6","309","3"
"3597.1","69.3","15.5","4","0"
"1123.7","10.5","30.2","415","3"
"395.2","11","16.6","930","2"
"1752.1","20","10.7","707","2"
"357.35","92","7.3","52","3"
"200.8","93","2.4","691","3"
"94.8","73.3","25.4","943","2"
"2834.4","57.4","0.9","1","0"
"371.45","19","1.1","2","0"
"3473.2","45.1","33.1","9","0"
"3306.4","30.3","31.9","340","3"
"178","86","20.2","234","3"
"3556.6","12.2","17.9","474","3"
"202.04","97","9.9","264","3"
"817.2","18","10.9","551","3"
"1513","50.3","5","267","3"
"2429.3","66.8","10.4","530","1"
"236.67","63","6.4","109","3"
"1571.6","12.2","17.6","79","3"
"796","79.9","4.8","4","0"
"3561.4","52.3","34","632","2"
"37.4","29.2","22.1","5","0"
"2263.9","43.8","12.5","91","3"
"3061.6","39.7","7.6","762","1"
"1108.9","102.9","14.4","1","0"
"827.8","51.3","27.7","925","1"
"1744.5","98.4","10.5","933","1"
"495","15.2","7.1","689","2"
"143.6","12","16.6","587","2"
"618.6","73.4","4.3","981","2"
"369.3","57.5","3.6","941","2"
"1647.8","72.8","13.6","564","2"
"4277.2","76.7","33.7","538","3"
"687","94","15.6","7","0"
"227","91","14.2","127","3"
"102.5","96","3.2","640","2"
"2837","92","25.3","42","3"
"226","78","7.9","2","0"
"2499.3","36.3","28.2","568","3"
"215.6","87","1.6","15","3"
"341.9","9.4","2.3","578","1"
"1900.2","63","8","674","3"
"63.83","19","5.1","509","1"
"2577.8","65.3","30.9","402","3"
"2331.8","86","38.6","692","1"
"1599.4","94.6","11","570","1"
"336","88","12","744","2"
"1119.8","50.4","7.3","583","2"
"1804.8","38","0.2","662","2"
"1867.5","46.7","14.6","4","0"
"1539.1","71.8","21.5","6","0"
"2241.3","90.8","22.1","193","3"
"146","91","1.9","145","3"
"3759.2","21.8","8.3","710","2"
"1530.9","47.9","38.2","408","3"
"2418.9","35.2","5.1","807","1"
"104","99","1.1","850","2"
"216.4","9.8","3.2","805","1"
"111","87","27.4","7","0"
"3831.2","69.6","21.7","512","2"
"2168","67.9","27.8","743","1"
"174.77","56","2.6","200","3"
"2087.5","81.6","37.4","5","0"
"275","83","23.6","471","3"
"939.1","76.8","6.7","5","0"
"1749.2","34.5","36.5","555","3"
"222","90","10.2","808","1"
"2482","94","5.6","2","0"
"111","83","29","8","0"
"1062","12.3","16.4","4","0"
"130.25","78","9.4","348","3"
"1161.4","76.8","28.6","2","0"
"482","85","16","277","3"
"1478.8","56.9","28.2","929","1"
"3884.1","81.1","20","633","1"
"501.79","28","4.8","813","2"
"1441.1","71.1","28.5","905","1"
"2132.2","59.2","34.7","1","0"
"420","75.1","14.5","878","1"
"218.6","72.5","23.7","5","0"
"3787.1","28.9","13.3","227","3"
"133.5","90","5.4","216","3"
"198","96","22.4","595","1"
"1099.6","91.3","10.2","731","1"
"4597.3","8.9","10.8","8","0"
"3206.1","44","19.1","913","2"
"433.9","58.4","29.5","553","3"
"2708.1","42.2","15.5","789","2"
"280.17","85","3.9","811","1"
"2208.3","71.8","34.5","31","3"
"2956.2","37.8","36.7","32","3"
"3383.7","28.9","6.5","5","0"
"265.09","94","10.2","6","0"
"156","72","9.4","953","2"
"217.5","86","11.7","867","1"
"3129","101.9","30","3","0"
"1660.4","63","3","639","1"
"506.85","21","6.3","1","0"
"727.9","73.9","33.2","584","3"
"150.33","90","1.7","817","1"
"744.3","87.2","12.7","840","2"
"3994.9","51.3","5.1","185","3"
"4008.4","57.3","16.7","729","1"
"1863.1","15.7","18","9","0"
"170.67","96","2.6","634","1"
"3343","83","5.5","837","1"
"1014.2","16.1","21.4","816","1"
"1502.3","11.9","16.8","242","3"
"2062.1","40.7","31.5","937","1"
"3203.2","75.2","19","540","2"
"1784.4","36.6","37.8","836","2"
"144","85","28.8","4","0"
"1614.4","16.8","29.6","898","2"
"176","83","15","3","0"
"176","40.5","18.5","957","1"
"4079.3","91.5","35.1","358","3"
"4195","71","37.7","650","2"
"2062.9","46.9","28.6","490","3"
"436.1","31","2.2","776","2"
"2258.5","32.6","8.6","409","3"
"311","83","15.2","8","0"
"4159.5","67.1","8.6","625","2"
"1303.1","65.6","7.6","728","2"
"215.9","45.1","6.4","750","2"
"1668.7","35.9","32.7","688","3"
"590.2","7.7","17.1","872","2"
"2827","18.2","36","966","2"
"3064.6","60.3","2.3","813","2"
"2357","23.4","18.8","712","2"
"84.25","90","16.3","511","1"
"224.2","95","14.3","1","0"
"3440.4","16.9","19.7","488","3"
"161","98","17.6","284","3"
"41","83","24","8","0"
"184","96","12.3","517","3"
"141.25","59","0.8","121","3"
"1284","94","8.2","603","2"
"3509.4","52.3","5.8","4","0"
"3683.7","54.9","23","5","0"
"3178.5","53.2","11.9","707","1"
"1654.2","51.5","25.5","656","1"
"3245.2","90.3","22.6","454","3"
"3150.9","43.4","7.3","3","0"
"172","98","6.1","562","2"
"1968.4","12.8","5.7","792","1"
"447.4","86","9.4","592","2"
"2001.7","60.2","6.6","5","0"
"1189.5","72","7.2","9","0"
"227.53","90","7.1","933","1"
"2594.6","24.9","6.5","1","0"
"213.6","81.6","13.9","609","3"
"2749.1","12.7","41.2","75","3"
"121","98","22.3","525","2"
"3015.9","80.2","31.1","525","2"
"1504.8","12.6","2.3","462","3"
"2987.5","21","18.9","577","3"
"3185","39","14.2","561","1"
"1926.6","38.2","11.5","526","3"
"1524.4","66.8","33.5","796","1"
"124.38","87","15.8","967","2"
"1558.07","97","2.6","1","0"
"1323.5","103","8.8","5","0"
"3291.8","51.9","10.1","775","2"
"645.8","34.2","20.5","964","2"
"938.6","26.7","9.7","6","0"
"149.67","86","11.2","763","2"
"2113.9","35.9","32.1","818","1"
"741","92.1","6.3","4","0"
"1109.7","59.2","10.9","628","1"
"1169.4","20.9","42.7","716","2"
"2816.6","42.3","6.1","5","0"
"3285.3","33.3","10.6","568","1"
"1813.7","63.7","34.4","7","0"
"2605.7","95.5","24.6","628","2"
"4905.9","57.6","4.3","954","1"
"244.4","38","8.3","985","2"
"845.18","11","2.7","2","0"
"1423.2","77.4","26.7","558","3"
"3624.7","48.8","6.8","883","2"
"2606.8","17.9","38.8","420","3"
"2664.8","37.8","7.6","5","0"
"3341.1","34.3","2.2","941","1"
"357.8","87","1.2","577","2"
"249","56","8.1","623","1"
"4154","62.5","8","743","1"
"107","87","1.9","186","3"
"262.5","92","6.9","865","1"
"226.3","35.4","36.6","658","2"
"2086","16.1","18.5","2","0"
"41.7","38.8","21","628","1"
"282.7","81.4","25.1","290","3"
"2770.9","52.9","2.4","583","2"
"3437.8","7.3","4.9","173","3"
"1147.6","90.5","7.9","55","3"
"2262.3","102.2","22.1","136","3"
"447.3","9.6","28.2","506","1"
"1936.6","31.5","19.7","7","0"
"2704.5","9.9","28.4","127","3"
"292.7","85","1.9","940","2"
"3985.8","20","29.4","644","2"
"4158.7","33.9","25.2","692","3"
"4652.2","88.1","30.5","686","3"
"4174.8","82.1","24.2","179","3"
"269","96","21.5","807","1"
"2324.2","10.1","14.3","9","0"
"2465","55.8","31.6","688","2"
"4688.6","20.2","33.3","6","0"
"1115.5","38","30.6","582","1"
"4399.9","96.4","19.8","1","0"
"2224.3","9.5","27.6","705","1"
"4749.5","77","34.9","917","1"
"2141.8","29.5","17.8","805","2"
"1226.67","63","1.9","224","3"
"2195.5","27","30.2","934","2"
"2642.9","76.4","27.2","607","2"
"1775.2","43.2","10.7","755","1"
"4041.4","18.8","24.1","511","2"
"3338.6","29.9","10.9","4","0"
"116","99","24.5","70","3"
"3861.7","20.6","11","6","0"
"595.6","74.5","18.5","889","1"
"3322.8","29.4","29.9","590","2"
"2175.17","47","2.3","884","1"
"2526.4","33.7","22.3","628","1"
"3806.5","77.4","5.4","895","1"
"4853.8","89.1","15.5","3","0"
"1599.7","36","5.6","843","2"
"3466.7","44","29.7","409","3"
"1767","97.5","20.4","891","2"
"3365.7","65.7","30.5","8","0"
"1897.5","10.1","33.6","804","2"
"109.6","99","19.3","461","3"
"3483.4","67","22.9","601","1"
"492.5","82.3","20.8","7","0"
"551.8","81.8","39.6","881","2"
