RT,Avai,Thr,Late,Place,Label
3139.6,55.0,0.6,0.0,1,0.54518
1957.9,18.0,12.2,0.0,1,0.5043
3319.5,8.9,25.9,0.0,0,0.5038
1894.0,83.5,30.1,0.0,0,0.73642
3355.2,19.5,26.9,0.0,0,0.53201
3469.5,80.1,12.4,0.0,0,0.64443
219.4,60.3,20.1,0.0,2,0.67381
2880.5,64.8,11.4,0.0,3,0.60235
4219.0,24.5,16.4,0.0,1,0.47491
1723.7,77.8,23.3,0.0,2,0.68908
1178.1,38.9,32.4,0.0,3,0.63157
2265.1,86.4,19.6,0.0,3,0.69902
3444.5,70.6,7.8,0.0,1,0.59715
3895.0,8.8,19.4,0.0,2,0.45991
4184.9,17.6,1.0,0.0,2,0.41739
1445.4,34.1,20.0,0.0,1,0.58253
1818.1,46.5,15.6,0.0,0,0.60972
1559.2,50.2,36.9,0.0,3,0.66942
1267.9,15.3,1.9,0.0,2,0.4946
4086.7,33.9,21.4,0.0,1,0.5233
4026.6,74.0,10.4,0.0,1,0.58587
3611.8,69.6,1.0,0.0,3,0.57174
3353.4,58.1,39.9,0.0,1,0.6369
2142.9,79.7,2.5,0.0,2,0.63907
126.7,6.9,35.7,0.0,0,0.60313
1590.3,38.0,9.4,0.0,2,0.56364
3669.1,6.1,1.2,0.0,1,0.40451
1335.2,58.6,26.4,0.0,2,0.66577
2408.7,90.8,15.5,0.0,2,0.69245
1045.0,68.6,36.3,0.0,3,0.72502
2737.1,36.7,36.6,0.0,1,0.59204
4189.7,64.9,19.5,0.0,2,0.58382
3524.8,80.2,28.5,0.0,3,0.68117
4266.2,92.8,12.1,0.0,0,0.65543
70.9,44.9,9.1,0.0,2,0.61503
2063.9,15.7,34.5,0.0,0,0.5738
2103.9,36.5,13.3,0.0,1,0.55455
1050.0,74.7,4.8,0.0,1,0.65275
3661.2,6.9,29.2,0.0,1,0.47761
2838.1,91.7,0.1,0.0,0,0.65837
2973.5,86.6,32.3,0.0,1,0.69865
2186.7,52.4,29.7,0.0,0,0.65055
3825.8,29.4,5.7,0.0,0,0.49207
3529.6,31.7,27.8,0.0,3,0.54475
4224.9,54.5,24.6,0.0,1,0.57201
878.0,35.0,6.6,0.0,0,0.58192
1990.5,52.1,16.2,0.0,0,0.62078
2018.4,46.4,2.0,0.0,1,0.55368
1171.3,23.1,11.0,0.0,1,0.53256
3167.3,64.3,21.0,0.0,1,0.61091
538.1,73.0,24.8,0.0,3,0.71847
716.8,45.7,33.6,0.0,0,0.68025
3149.1,63.0,6.4,0.0,3,0.57839
788.2,31.0,2.8,0.0,1,0.54507
3931.9,8.9,20.9,0.0,1,0.46227
818.5,20.4,8.3,0.0,1,0.53111
2917.5,40.1,22.7,0.0,2,0.57048
2034.7,6.8,5.6,0.0,1,0.45805
3295.6,43.5,6.1,0.0,1,0.5254
1136.8,14.1,1.1,0.0,2,0.49533
1191.6,61.5,34.5,0.0,2,0.69558
2523.3,43.4,15.8,0.0,2,0.56101
3419.3,31.9,14.8,0.0,0,0.53103
2828.3,82.5,17.9,0.0,3,0.66321
172.8,33.7,26.8,0.0,1,0.62668
4495.3,63.8,11.1,0.0,0,0.57466
1920.4,52.2,9.7,0.0,2,0.59366
1390.0,68.9,5.7,0.0,2,0.63207
4596.6,64.6,11.8,0.0,2,0.55435
1274.4,50.6,8.9,0.0,2,0.59969
4350.0,66.4,39.4,0.0,2,0.63929
2335.7,37.1,13.7,0.0,2,0.55263
851.6,18.8,21.5,0.0,2,0.55768
1242.9,91.9,23.1,0.0,1,0.73637
4181.0,33.4,36.0,0.0,3,0.56671
1733.0,21.1,16.7,0.0,1,0.53587
1024.4,72.3,11.4,0.0,1,0.66281
672.3,54.8,7.6,0.0,3,0.62821
2210.1,15.7,15.6,0.0,2,0.50286
4846.4,65.5,2.1,0.0,3,0.53833
984.1,82.1,9.3,0.0,3,0.69932
1959.7,7.3,41.4,0.0,3,0.5668
2608.3,74.8,23.3,0.0,0,0.67994
418.9,57.8,13.8,0.0,3,0.6543
3132.3,58.6,43.4,0.0,1,0.65511
5277.7,27.0,18.7,0.0,3,0.47732
4257.6,55.5,20.6,0.0,1,0.56122
981.3,40.6,8.7,0.0,1,0.58221
2650.2,7.5,13.9,0.0,3,0.47099
2472.5,37.5,21.1,0.0,2,0.5712
301.1,10.7,35.8,0.0,0,0.60857
2771.8,17.5,5.0,0.0,1,0.46455
552.7,13.1,40.6,0.0,1,0.59745
3016.1,87.6,26.1,0.0,3,0.70824
646.5,21.1,45.8,0.0,0,0.65086
1338.9,53.2,1.5,0.0,1,0.58337
3482.7,84.8,8.1,0.0,0,0.64512
1516.0,83.0,39.6,0.0,2,0.74604
161.2,17.3,5.9,0.0,2,0.53529
2589.9,59.8,6.7,0.0,2,0.58504
3042.6,78.7,23.0,0.0,2,0.66548
3110.3,58.2,33.3,0.0,2,0.62656
4196.5,49.9,8.2,0.0,2,0.51737
1417.3,42.8,30.3,0.0,2,0.62291
4290.2,67.1,22.5,0.0,0,0.61666
2038.3,16.5,9.9,0.0,0,0.51486
747.2,36.6,35.7,0.0,1,0.64682
2670.7,71.2,25.6,0.0,2,0.65537
2464.2,30.7,29.7,0.0,2,0.57081
3851.0,72.8,4.5,0.0,0,0.59687
2894.8,35.6,32.6,0.0,0,0.59807
4614.6,56.5,10.2,0.0,3,0.53745
1695.9,27.6,20.0,0.0,3,0.56375
2041.1,23.0,2.2,0.0,1,0.49669
2097.9,65.6,22.0,0.0,1,0.64942
2993.0,70.4,24.9,0.0,0,0.66322
3071.0,80.9,19.5,0.0,0,0.67407
555.2,76.2,7.7,0.0,3,0.68422
1891.9,70.5,32.5,0.0,3,0.70692
4041.3,51.3,12.7,0.0,0,0.55886
3622.5,41.3,6.8,0.0,0,0.52948
933.4,30.0,33.2,0.0,2,0.61396
1587.3,66.4,10.2,0.0,3,0.65104
1819.3,50.1,8.7,0.0,2,0.58836
3565.5,40.6,0.6,0.0,2,0.49588
364.6,43.6,13.5,0.0,2,0.61183
3940.7,65.8,4.4,0.0,1,0.56062
1901.9,12.3,12.7,0.0,2,0.49325
2504.4,58.3,16.0,0.0,3,0.61436
3361.7,76.3,19.1,0.0,3,0.63962
1179.5,57.0,13.7,0.0,1,0.62953
1407.8,25.7,2.4,0.0,1,0.5163
1287.4,42.7,7.6,0.0,2,0.57906
699.1,55.5,26.2,0.0,1,0.66227
3783.3,64.3,23.9,0.0,1,0.60836
400.6,40.9,15.9,0.0,2,0.60938
3092.9,33.4,3.1,0.0,2,0.49197
3420.2,15.0,14.9,0.0,2,0.47664
956.2,29.9,11.7,0.0,3,0.56699
4128.6,65.1,19.0,0.0,1,0.59207
1001.3,47.7,25.0,0.0,0,0.65664
2752.7,77.7,25.8,0.0,2,0.6758
2518.8,48.0,33.8,0.0,0,0.6415
1950.1,50.9,21.5,0.0,2,0.61764
4129.8,61.0,16.1,0.0,0,0.58932
4010.2,29.4,14.5,0.0,2,0.49636
1865.1,55.2,20.6,0.0,3,0.62554
705.3,80.5,37.7,0.0,0,0.77784
3481.0,66.8,19.0,0.0,2,0.61181
273.6,9.9,7.3,0.0,2,0.51963
1235.3,68.9,6.7,0.0,1,0.64096
1902.8,62.0,13.4,0.0,1,0.6249
1005.9,56.3,3.7,0.0,3,0.61947
3450.3,94.1,17.0,0.0,3,0.67818
2088.0,27.4,20.8,0.0,0,0.56814
2094.3,66.1,29.9,0.0,3,0.67139
3684.5,41.4,14.8,0.0,3,0.54355
2866.5,21.9,14.0,0.0,2,0.50075
1531.4,11.8,13.6,0.0,3,0.50983
4752.4,80.5,3.8,0.0,1,0.5719
2289.0,21.6,32.6,0.0,3,0.56959
1918.9,67.9,33.3,0.0,2,0.68505
2750.1,42.7,7.9,0.0,3,0.54461
2173.7,7.5,16.9,0.0,0,0.5066
2729.3,61.1,8.9,0.0,3,0.59713
2035.4,12.1,26.3,0.0,2,0.52016
226.7,19.6,1.6,0.0,0,0.54728
2263.3,26.4,23.6,0.0,2,0.54543
1301.6,22.5,27.3,0.0,0,0.59181
3048.5,61.0,23.1,0.0,0,0.63383
957.0,73.7,33.7,0.0,2,0.72747
645.2,13.8,39.9,0.0,3,0.60469
3025.3,18.7,10.1,0.0,2,0.47143
1233.0,43.3,15.0,0.0,0,0.6149
2290.7,89.2,4.7,0.0,2,0.66253
901.3,40.6,6.3,0.0,3,0.57761
4838.0,68.0,31.6,0.0,3,0.62394
3125.3,51.6,34.9,0.0,0,0.63801
1396.0,24.0,25.6,0.0,3,0.58357
3629.7,28.3,31.9,0.0,0,0.55955
3846.1,34.4,35.1,0.0,0,0.57749
590.9,43.8,34.4,0.0,2,0.6643
34.1,53.6,40.3,0.0,3,0.72852
561.7,30.1,37.9,0.0,3,0.64848
3982.5,61.3,29.9,0.0,3,0.62638
2787.0,63.0,0.7,0.0,3,0.58129
1402.5,73.6,38.5,0.0,2,0.72048
2020.6,40.7,26.6,0.0,3,0.6008
1496.6,88.6,21.0,0.0,0,0.73641
882.2,8.5,30.7,0.0,3,0.56044
840.5,14.4,4.9,0.0,1,0.50491
2231.9,22.0,5.4,0.0,2,0.49905
4370.0,54.8,14.0,0.0,1,0.53919
401.6,11.1,2.7,0.0,3,0.52301
2155.7,18.3,24.1,0.0,1,0.53215
264.7,70.4,4.6,0.0,2,0.66828
3408.3,23.8,29.9,0.0,0,0.54891
1003.3,45.5,8.7,0.0,2,0.59704
2927.5,61.0,30.4,0.0,2,0.63348
1075.2,15.0,25.0,0.0,2,0.55044
3069.2,40.1,14.4,0.0,2,0.53899
1805.7,42.9,26.1,0.0,3,0.62688
3795.7,38.8,27.1,0.0,3,0.56667
716.3,80.3,35.6,0.0,0,0.77174
2207.6,69.0,7.4,0.0,1,0.6126
3295.0,63.2,5.5,0.0,0,0.58924
368.6,58.7,18.6,0.0,2,0.65953
2723.6,71.0,2.6,0.0,1,0.60163
2768.1,25.5,31.8,0.0,1,0.55599
417.4,70.6,13.9,0.0,0,0.70064
3441.4,34.4,35.3,0.0,0,0.58811
1616.8,61.1,30.6,0.0,0,0.6888
1903.2,26.3,36.0,0.0,0,0.60802
2085.4,16.9,18.8,0.0,0,0.53708
4211.1,72.8,20.0,0.0,3,0.61284
4356.2,82.5,7.2,0.0,3,0.60903
800.9,37.7,13.0,0.0,3,0.60405
3761.4,73.8,25.5,0.0,3,0.63958
4455.5,58.8,16.1,0.0,3,0.5599
2019.2,81.5,2.6,0.0,2,0.63666
465.1,54.4,7.7,0.0,2,0.62967
1461.3,44.8,24.9,0.0,2,0.61546
3451.9,21.1,16.1,0.0,2,0.49084
3458.4,50.4,25.7,0.0,0,0.60366
1864.7,75.7,27.4,0.0,2,0.6929
2813.1,59.9,26.6,0.0,1,0.62381
2618.3,63.0,25.6,0.0,0,0.65599
2191.2,71.1,19.9,0.0,0,0.67254
1855.1,25.1,27.3,0.0,1,0.56474
1207.2,80.7,31.1,0.0,0,0.74909
3716.5,13.7,3.2,0.0,1,0.4284
712.9,61.8,13.1,0.0,0,0.66935
1446.8,92.5,29.4,0.0,0,0.76853
1483.2,24.2,19.6,0.0,2,0.55746
1124.5,31.3,3.4,0.0,1,0.54521
2938.6,10.8,27.8,0.0,1,0.49873
3968.7,77.3,27.6,0.0,3,0.65025
1716.6,87.2,33.1,0.0,2,0.73675
2825.6,86.2,9.2,0.0,2,0.65503
2022.3,31.0,18.5,0.0,2,0.55124
273.9,38.1,33.6,0.0,3,0.66223
727.3,85.6,14.1,0.0,3,0.72386
1155.5,63.4,1.5,0.0,0,0.63321
1729.2,43.5,9.8,0.0,3,0.58829
4094.7,15.7,19.8,0.0,0,0.48635
2856.0,9.0,9.0,0.0,0,0.47337
1665.1,54.2,12.1,0.0,2,0.60787
3276.2,20.5,25.1,0.0,3,0.52706
300.2,61.1,17.5,0.0,1,0.67394
1920.6,73.8,26.3,0.0,0,0.70218
822.5,68.8,0.1,0.0,3,0.63841
4578.8,15.3,34.4,0.0,3,0.49884
961.4,29.2,20.5,0.0,1,0.58294
2840.3,36.3,10.1,0.0,1,0.52673
1431.8,54.5,31.3,0.0,3,0.67078
3501.0,40.2,13.3,0.0,2,0.52419
2013.9,52.7,21.2,0.0,0,0.63437
689.5,48.8,20.1,0.0,3,0.64401
3785.1,46.7,21.1,0.0,2,0.55221
3467.6,24.1,8.7,0.0,1,0.4717
1911.4,64.6,19.1,0.0,2,0.64236
1252.1,47.1,0.2,0.0,0,0.58684
853.5,77.9,11.4,0.0,2,0.67911
3973.2,29.6,4.0,0.0,0,0.48464
554.5,68.5,2.4,0.0,3,0.65749
116.2,61.7,26.7,0.0,3,0.70132
2684.6,87.0,2.2,0.0,2,0.63725
1170.9,53.8,22.7,0.0,3,0.64945
4387.9,64.9,9.7,0.0,3,0.56542
3539.5,8.1,4.5,0.0,0,0.44285
600.0,82.9,3.3,0.0,1,0.67907
3588.7,13.2,32.5,0.0,3,0.51495
554.2,20.0,8.1,0.0,1,0.53252
3759.0,45.7,3.6,0.0,3,0.51324
2998.2,18.8,29.0,0.0,2,0.52964
1828.4,48.6,11.3,0.0,3,0.59918
4506.0,67.5,10.2,0.0,2,0.56871
1732.3,60.5,24.0,0.0,0,0.66781
614.2,44.9,1.3,0.0,3,0.59167
358.0,9.5,30.1,0.0,0,0.59002
1942.1,12.6,17.8,0.0,1,0.50592
2065.1,16.4,1.8,0.0,3,0.48697
2298.6,90.3,19.4,0.0,0,0.71665
4147.5,35.5,17.5,0.0,1,0.50905
725.8,20.5,43.8,0.0,0,0.64238
4132.8,29.9,0.1,0.0,0,0.47157
2349.5,71.5,11.5,0.0,3,0.64323
2779.1,66.2,12.1,0.0,3,0.61816
509.9,64.4,23.8,0.0,2,0.6898
44.7,12.5,9.1,0.0,0,0.55268
2770.1,79.9,21.2,0.0,2,0.65974
2992.0,21.1,21.5,0.0,0,0.53152
540.0,49.6,24.8,0.0,1,0.65827
1672.3,61.1,27.7,0.0,3,0.67836
2554.0,64.2,26.9,0.0,2,0.64802
2254.3,48.8,39.9,0.0,2,0.64533
3471.5,85.9,17.5,0.0,2,0.6511
348.4,60.4,7.6,0.0,1,0.63676
3981.9,17.0,1.7,0.0,0,0.44714
2292.6,60.6,1.2,0.0,3,0.58938
2363.3,63.5,41.3,0.0,1,0.67891
704.4,74.1,21.9,0.0,0,0.72226
3727.0,21.4,29.0,0.0,0,0.53269
3125.4,34.7,21.0,0.0,1,0.54741
807.4,24.6,25.6,0.0,0,0.60516
4453.6,86.1,6.1,0.0,2,0.60257
1867.8,13.1,2.5,0.0,0,0.4921
2616.4,64.5,19.8,0.0,1,0.62081
1552.7,34.4,30.0,0.0,0,0.6221
4258.9,60.9,29.0,0.0,1,0.59966
1558.1,30.8,25.4,0.0,3,0.59889
2141.1,39.2,15.7,0.0,3,0.57369
4783.3,73.2,0.7,0.0,1,0.5467
2575.4,73.1,16.4,0.0,1,0.63601
4350.0,25.0,26.7,0.0,2,0.49786
4131.3,64.4,13.4,0.0,1,0.5694
3441.4,21.4,12.5,0.0,2,0.48486
3393.9,53.1,11.1,0.0,2,0.55154
1876.5,88.2,45.5,0.0,1,0.76553
3646.1,52.2,5.4,0.0,2,0.53176
1818.5,19.4,5.5,0.0,1,0.50353
504.1,48.9,8.7,0.0,0,0.63137
2016.2,58.6,23.8,0.0,1,0.63176
2749.4,28.3,28.8,0.0,1,0.55788
832.9,25.5,14.8,0.0,0,0.57975
1676.3,25.4,4.6,0.0,3,0.53189
1210.1,9.6,41.7,0.0,3,0.58257
1108.9,91.6,12.9,0.0,2,0.72035
168.4,45.7,10.2,0.0,1,0.62171
3234.0,48.0,29.4,0.0,3,0.60999
243.1,72.7,27.9,0.0,3,0.73322
3825.0,26.1,8.5,0.0,2,0.47274
1003.5,77.2,24.2,0.0,3,0.71613
1869.8,19.5,23.7,0.0,3,0.54947
1337.4,11.9,39.5,0.0,2,0.58001
446.1,50.9,8.0,0.0,1,0.62235
2948.0,63.8,7.2,0.0,2,0.57894
4493.5,30.5,24.4,0.0,2,0.50045
2197.0,32.9,18.5,0.0,3,0.56464
2874.4,18.6,17.0,0.0,1,0.49918
3728.0,78.7,28.3,0.0,0,0.67407
3878.4,10.4,17.5,0.0,0,0.47256
3599.2,16.8,21.4,0.0,0,0.50531
3495.8,13.1,39.3,0.0,0,0.5435
287.8,44.7,24.1,0.0,2,0.64893
3850.1,83.4,30.3,0.0,1,0.66526
2781.3,58.3,30.5,0.0,1,0.63398
2530.5,56.4,25.5,0.0,0,0.64146
2831.9,74.8,24.4,0.0,1,0.66462
4021.8,85.8,16.2,0.0,0,0.65437
1221.0,23.2,9.7,0.0,2,0.53337
81.7,28.0,25.2,0.0,0,0.63086
4675.2,58.4,11.4,0.0,1,0.53478
1473.6,17.7,9.5,0.0,3,0.51593
919.1,64.4,31.1,0.0,0,0.7157
1852.6,71.5,25.9,0.0,1,0.67918
367.8,62.5,14.5,0.0,1,0.66023
3534.7,18.7,10.7,0.0,3,0.48182
2569.8,70.7,17.3,0.0,1,0.63427
474.8,36.3,9.1,0.0,0,0.6014
1512.8,16.2,19.0,0.0,1,0.53152
1070.5,62.3,27.2,0.0,0,0.69683
2033.2,26.2,33.1,0.0,3,0.59164
246.0,40.5,6.0,0.0,2,0.58885
2038.6,17.6,8.0,0.0,3,0.50158
106.1,62.5,1.3,0.0,0,0.65667
5053.5,18.1,35.7,0.0,2,0.49505
3208.5,12.5,1.1,0.0,0,0.45365
1204.4,17.1,28.8,0.0,2,0.56836
1708.2,12.4,17.2,0.0,2,0.51709
3387.9,71.1,30.8,0.0,1,0.64917
2065.7,82.3,4.4,0.0,1,0.64318
490.0,72.6,1.6,0.0,3,0.6632
2172.9,72.7,30.6,0.0,0,0.70377
3094.2,18.7,27.8,0.0,0,0.53869
651.5,93.4,4.8,0.0,2,0.71426
4230.4,53.9,24.8,0.0,1,0.57075
4014.4,52.4,26.9,0.0,1,0.578
893.1,48.0,2.6,0.0,0,0.60395
3165.5,79.9,11.8,0.0,0,0.65005
3211.8,23.7,29.9,0.0,2,0.53917
3058.2,73.4,39.5,0.0,3,0.69394
641.1,36.1,9.1,0.0,2,0.57364
688.2,63.8,23.4,0.0,3,0.69652
4439.2,41.7,25.1,0.0,2,0.54066
603.5,14.3,10.9,0.0,1,0.53106
3682.1,56.1,26.8,0.0,1,0.59319
4267.8,8.8,24.9,0.0,0,0.47742
2272.6,63.7,8.1,0.0,2,0.5986
1929.4,54.4,4.2,0.0,3,0.58313
1838.6,23.1,38.1,0.0,2,0.5825
4192.2,65.2,0.9,0.0,1,0.54096
4107.0,17.8,26.8,0.0,3,0.49574
286.8,67.8,29.8,0.0,1,0.71278
917.6,66.6,6.3,0.0,3,0.64978
1816.0,19.2,0.7,0.0,2,0.48204
1689.0,15.4,3.1,0.0,1,0.48092
1109.4,28.6,43.9,0.0,1,0.63561
3597.0,7.8,16.9,0.0,1,0.45579
2683.6,58.2,1.7,0.0,1,0.56595
1755.0,57.1,36.1,0.0,3,0.68525
2195.0,31.5,24.9,0.0,1,0.56499
895.6,79.1,33.7,0.0,3,0.74756
3422.2,31.8,25.2,0.0,0,0.55674
2093.7,44.1,28.4,0.0,1,0.61545
4817.9,52.1,32.3,0.0,0,0.59032
827.4,58.1,29.9,0.0,1,0.67551
3051.1,33.1,31.6,0.0,0,0.58526
2277.1,17.6,14.7,0.0,1,0.50974
4681.9,27.8,25.9,0.0,0,0.51702
2546.5,46.4,34.5,0.0,2,0.61878
857.2,50.4,42.4,0.0,3,0.69727
2347.2,19.2,14.9,0.0,0,0.52641
3255.8,24.7,25.7,0.0,0,0.54452
3062.5,43.3,43.6,0.0,3,0.63693
714.6,24.3,33.4,0.0,2,0.61233
640.2,12.9,18.1,0.0,1,0.54599
3128.3,56.7,37.6,0.0,2,0.63298
2044.1,66.8,0.5,0.0,2,0.59251
1600.3,8.2,26.1,0.0,3,0.52929
2310.0,70.2,42.6,0.0,2,0.70917
3055.8,15.2,18.6,0.0,3,0.49957
4471.4,62.9,24.7,0.0,0,0.60703
1448.2,44.2,21.2,0.0,3,0.61987
2798.0,79.3,30.6,0.0,3,0.69769
4157.1,73.1,23.8,0.0,0,0.63821
490.6,21.3,16.6,0.0,0,0.58238
165.8,43.8,4.2,0.0,3,0.60188
866.7,27.8,2.0,0.0,1,0.53545
3687.2,35.6,23.3,0.0,0,0.55501
2420.7,78.8,3.5,0.0,1,0.62897
4684.7,33.9,32.0,0.0,0,0.54742
2425.6,34.2,25.7,0.0,0,0.58893
1977.6,23.4,21.2,0.0,2,0.54113
1705.4,7.5,25.2,0.0,2,0.52143
3194.2,23.9,28.7,0.0,2,0.52816
3100.7,32.4,23.8,0.0,1,0.5419
56.0,9.2,38.2,0.0,3,0.60037
864.2,50.6,20.5,0.0,3,0.64682
3518.3,42.4,3.4,0.0,0,0.52633
1954.8,48.5,9.3,0.0,3,0.58887
3511.1,11.3,21.3,0.0,3,0.49241
1866.0,49.5,22.8,0.0,1,0.61912
1815.3,78.4,21.3,0.0,2,0.68764
1278.4,91.1,12.9,0.0,0,0.72794
2055.6,23.3,8.3,0.0,0,0.52738
2140.1,62.2,37.5,0.0,1,0.67999
4012.2,63.2,4.3,0.0,2,0.54908
729.2,82.4,22.0,0.0,3,0.72839
1348.5,49.1,26.4,0.0,2,0.63201
3167.6,19.5,12.1,0.0,0,0.4996
3069.5,12.1,30.8,0.0,0,0.53045
1464.1,48.0,23.2,0.0,1,0.62859
248.9,40.4,9.5,0.0,2,0.6039
2030.0,14.3,41.6,0.0,2,0.56937
1726.3,48.7,20.0,0.0,1,0.61401
4322.1,24.6,32.9,0.0,0,0.53551
3774.4,44.6,5.5,0.0,2,0.51248
2301.4,44.4,33.1,0.0,0,0.63603
1632.6,31.6,14.3,0.0,3,0.56916
1367.0,12.8,8.4,0.0,1,0.5035
2039.2,22.9,28.7,0.0,3,0.57456
2649.5,11.9,25.2,0.0,0,0.52643
3245.9,20.4,5.0,0.0,0,0.48232
133.4,9.0,29.8,0.0,1,0.57554
3943.0,70.6,1.4,0.0,1,0.56504
2917.8,33.6,8.0,0.0,1,0.50617
627.7,18.2,23.3,0.0,0,0.58788
2441.6,12.3,19.4,0.0,3,0.50238
2180.2,66.7,39.2,0.0,0,0.71019
2626.7,40.7,13.9,0.0,1,0.55485
3261.7,17.5,13.9,0.0,1,0.47957
4992.4,72.1,25.1,0.0,1,0.59943
2544.4,9.5,24.8,0.0,3,0.52156
3178.1,42.8,9.3,0.0,2,0.52706
1569.2,30.2,37.0,0.0,2,0.60684
4775.9,45.7,15.8,0.0,0,0.53424
1150.2,42.0,1.8,0.0,3,0.56954
524.8,19.2,7.3,0.0,3,0.5358
2924.0,8.6,13.8,0.0,1,0.45852
5277.4,38.8,8.7,0.0,0,0.4866
3067.5,36.6,15.1,0.0,2,0.53908
440.8,63.5,30.1,0.0,3,0.71268
883.8,41.3,18.6,0.0,3,0.62255
2489.6,55.9,18.6,0.0,1,0.60545
284.0,23.1,39.9,0.0,1,0.62822
1153.5,68.2,15.8,0.0,0,0.68106
2706.2,50.3,16.1,0.0,3,0.59809
2145.4,25.9,20.7,0.0,0,0.56266
3267.6,25.5,33.0,0.0,3,0.55153
2163.7,81.5,19.0,0.0,3,0.69108
2616.7,37.0,5.9,0.0,0,0.54163
4030.7,70.0,3.1,0.0,0,0.58185
739.9,47.8,10.4,0.0,3,0.61587
3176.7,30.4,5.6,0.0,3,0.50485
3482.4,14.6,0.2,0.0,1,0.43158
1622.9,61.8,18.6,0.0,0,0.6603
1007.1,43.6,20.0,0.0,0,0.63364
2740.6,62.3,29.8,0.0,3,0.65235
3596.4,60.6,27.9,0.0,3,0.6169
206.7,31.8,15.9,0.0,2,0.59951
4011.4,9.8,0.3,0.0,3,0.41625
3572.0,37.2,0.1,0.0,2,0.48806
2010.7,85.3,30.4,0.0,2,0.71495
293.5,17.6,21.6,0.0,0,0.59046
847.4,57.8,29.6,0.0,1,0.67664
4328.0,15.1,0.6,0.0,0,0.43089
135.2,43.0,21.9,0.0,1,0.63622
4860.0,46.7,15.3,0.0,1,0.51139
3341.7,23.6,17.0,0.0,3,0.5106
4848.3,51.9,19.9,0.0,0,0.55813
54.0,28.9,11.3,0.0,2,0.58637
3014.6,50.2,5.7,0.0,2,0.5436
1463.4,62.7,9.2,0.0,2,0.62943
58.5,52.1,8.0,0.0,3,0.63194
1085.7,17.6,8.9,0.0,1,0.51445
4058.1,34.1,16.1,0.0,0,0.52401
3317.4,79.2,32.5,0.0,2,0.67928
2931.1,76.1,22.3,0.0,0,0.67267
4256.7,60.4,1.9,0.0,3,0.5326
2147.0,43.9,32.7,0.0,2,0.61937
3799.6,25.1,15.9,0.0,2,0.48397
4657.7,57.3,26.5,0.0,2,0.57859
2673.5,42.8,31.9,0.0,1,0.60415
2502.3,73.1,22.9,0.0,2,0.65391
939.1,10.0,21.8,0.0,3,0.55259
1992.5,18.6,0.7,0.0,3,0.49511
2745.8,45.9,9.6,0.0,3,0.55527
2987.1,12.8,17.7,0.0,3,0.49156
2254.2,62.5,22.7,0.0,3,0.64164
2460.7,12.9,6.4,0.0,1,0.46887
483.4,8.1,15.3,0.0,3,0.53664
2612.1,12.5,18.9,0.0,1,0.49751
3461.2,80.2,36.0,0.0,1,0.68816
4269.8,25.2,3.0,0.0,2,0.44407
2762.8,53.9,19.1,0.0,0,0.61322
1249.6,88.0,38.2,0.0,3,0.78378
190.2,75.3,30.6,0.0,2,0.73854
2832.8,87.1,25.9,0.0,2,0.6879
2431.1,37.6,11.8,0.0,3,0.54529
2283.8,40.2,15.5,0.0,2,0.5603
4026.2,46.0,10.1,0.0,3,0.53366
318.8,66.8,33.3,0.0,3,0.7393
490.0,82.8,16.8,0.0,3,0.7272
3819.0,7.2,19.7,0.0,3,0.47042
3280.5,48.9,4.8,0.0,3,0.5438
1471.0,62.2,6.5,0.0,2,0.61364
1180.1,20.8,0.5,0.0,2,0.50032
500.8,29.3,20.9,0.0,0,0.61293
2510.9,34.1,41.0,0.0,2,0.60939
185.3,23.6,36.4,0.0,2,0.63112
4193.6,26.0,24.5,0.0,1,0.50452
276.6,74.1,1.6,0.0,1,0.66363
441.6,55.9,5.3,0.0,2,0.62106
3755.4,37.2,30.1,0.0,1,0.5565
4112.0,78.8,23.6,0.0,0,0.65316
2882.0,64.7,11.0,0.0,2,0.59557
1893.2,10.2,27.3,0.0,3,0.53126
321.9,15.8,37.7,0.0,1,0.61105
1744.5,80.7,39.3,0.0,3,0.74416
4780.6,21.7,23.2,0.0,0,0.4927
2272.6,53.3,26.7,0.0,2,0.62773
2580.0,48.9,19.0,0.0,2,0.59009
2365.3,62.2,14.4,0.0,0,0.63224
1162.5,18.7,16.0,0.0,1,0.53451
644.1,46.4,35.7,0.0,0,0.6891
2073.9,57.7,5.7,0.0,1,0.58832
2872.6,80.7,21.8,0.0,2,0.66823
4626.7,57.8,8.5,0.0,3,0.54577
2545.1,42.3,29.7,0.0,2,0.59986
791.5,51.2,6.5,0.0,2,0.60556
2124.9,55.2,17.9,0.0,0,0.62955
1855.0,30.8,3.7,0.0,0,0.53975
1700.0,14.4,15.4,0.0,1,0.51139
2916.3,43.7,18.1,0.0,2,0.55861
2856.2,51.5,13.6,0.0,1,0.56886
1358.8,25.7,20.3,0.0,0,0.58085
2314.7,34.1,24.0,0.0,3,0.5841
2777.4,18.3,7.1,0.0,0,0.49393
943.3,54.9,14.4,0.0,1,0.62576
101.3,41.9,15.7,0.0,3,0.62487
2221.0,11.6,17.0,0.0,1,0.49902
392.1,47.8,1.5,0.0,3,0.60707
2389.8,75.9,26.9,0.0,2,0.68447
686.5,10.2,19.6,0.0,1,0.53713
1951.5,64.7,46.9,0.0,1,0.71523
423.7,14.2,17.3,0.0,1,0.55313
